id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca|productos_precio_lista|productos_precio_referencia|productos_cantidad_referencia|productos_unidad_medida_referencia|productos_precio_unitario_promo1|productos_leyenda_promo1|productos_precio_unitario_promo2|productos_leyenda_promo2
3|1|3|7791813421580|1|7UP FREE PET X 1.5L|1.00|unidad| |2700.00|2700.00|1|unidad||||
3|1|3|7798260050226|1|ACEITE DE COCO NEUTRO 360ML|360.00|cm3| |740.00|2055.56|1|l||||
3|1|3|0000000023897|0|AFEITADORA BIC COMFORT  3|1.00|unidad| |820.00|820.00|1|unidad||||
3|1|3|7790580109882|1|AGUILA EXTRAFINO 60% CACAO X 150 GR|1.00|unidad| |6790.00|6790.00|1|unidad||||
3|1|3|7790040133594|1|AGUILA MINITORTA BROWNIE X 72G|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|3|7790040298705|1|AGUILA MINITORTA DDLECHE/MOUSSE SAB.VAINILLA X 72G|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|3|7791905023623|1|AKTIOL ALCOHOL EN AEROSOL X 143 ML|1.00|unidad| |495.00|495.00|1|unidad||||
3|1|3|0000000023956|0|ALFAJOR CHOCOLATE|1.00|unidad| |1310.00|1310.00|1|unidad||||
3|1|3|0000000023280|0|ALFAJORES DE MAICENA|1.00|unidad| |1310.00|1310.00|1|unidad||||
3|1|3|7791274196522|1|ALGABO ALCOHOL EN GEL X 300 ML|1.00|unidad| |300.00|300.00|1|unidad||||
3|1|3|7791337003392|1|Alimento líquido a base de almendra Silk1L Natural|1.00|unidad| |830.00|830.00|1|unidad||||
3|1|3|7790513000354|1|ALMENDRAS AZUCAR ORG Y COCO X 90 GR|90.00|gr| |325.00|3611.11|1|kg||||
3|1|3|5550000905003|1|ALMENDRAS TOSTADAS  Y SALADAS X 100 GR|100.00|gr| |445.00|4450.00|1|kg||||
3|1|3|7790580119126|1|ARCOR BOMBONES BON O BON CAJA X 255G|1.00|unidad| |1560.00|1560.00|1|unidad||||
3|1|3|7790580131371|1|ARCOR BOMBONES Y CHOCOLATE SURTIDO CAJA X 246G|1.00|unidad| |6450.00|6450.00|1|unidad||||
3|1|3|7790580607418|1|ARCOR CHOCOLATE BLANCO TABLETA X 25 GR|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|3|7790580607210|1|ARCOR CHOCOLATE CON LECHE TABLETA X 25GR|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|3|0000000023293|0|ARCOR OBLEA C/PASTA DE TURRON Y MANI FIBRA 25G|1.00|unidad| |140.00|140.00|1|unidad||||
3|1|3|0000000001339|0|ARCOR OBLEA RELLENA C/PASTA DE TURRON Y MANI X 25G|1.00|unidad| |400.00|400.00|1|unidad||||
3|1|3|0000000021777|0|ARCOR OBLEA RELLENA SABOR YOG FRUTILLA X 25G|25.00|gr| |25.00|1000.00|1|kg||||
3|1|3|5550000905201|1|AVELLANAS PELADAS X 100 GR|100.00|gr| |360.00|3600.00|1|kg||||
3|1|3|7792860016217|1|BABY DOLL CHUPETIN  X 4 UN. PAQ. X 24GR|1.00|unidad| |945.00|945.00|1|unidad||||
3|1|3|7795947003773|1|BAGEL LOMITO AHUMADO Y CHEDDAR PAN SALVADO X UN|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|3|7790040991910|1|BAGLEY ALFAJOR BLANCO 3.0 X 73.5G|1.00|unidad| |370.00|370.00|1|unidad||||
3|1|3|7790040375000|1|BAGLEY ALFAJOR NEGRO 3.0 X 73.5G|1.00|unidad| |370.00|370.00|1|unidad||||
3|1|3|0000000023442|0|BAGLEY CEREALES AVENA X 150 G|1.00|unidad| |270.00|270.00|1|unidad||||
3|1|3|0000000023441|0|BAGLEY CEREALES MAIZ X 189 G|1.00|unidad| |270.00|270.00|1|unidad||||
3|1|3|7793360294600|1|BC JUGO MANZANA TETRA X 200CC|200.00|cm3| |1160.00|5800.00|1|l||||
3|1|3|7793360106002|1|BC JUGO MULTIFRUTA TETRA X 1LT|1.00|l| |520.00|520.00|1|l||||
3|1|3|7793360296000|1|BC JUGO MULTIFRUTA TETRA X 200CC|200.00|cm3| |1160.00|5800.00|1|l||||
3|1|3|7793360246609|1|BC JUGO NARANJA TETRA X 200CC.|200.00|cm3| |1160.00|5800.00|1|l||||
3|1|3|7622300854218|1|BELDENT INFINIT CHICLE SIN AZUCAR BERRY X 26.6 G|1.00|unidad| |170.00|170.00|1|unidad||||
3|1|3|7622300845933|1|BELDENT INFINIT CHICLE SIN AZUCAR WILD X 26.6 G|26.60|gr| |140.00|5263.16|1|kg||||
3|1|3|7622210681973|1|BELDENT INFINIT CHICLES MENTA X 8 GR|8.00|gr| |55.00|6875.00|1|kg||||
3|1|3|7792184003313|1|BISCUIT BAÑADA GALLETITA 160G|160.00|gr| |750.00|4687.50|1|kg||||
3|1|3|0000000022679|0|BISCUIT BAÑADA GALLETITA 20G|20.00|gr| |95.00|4750.00|1|kg||||
3|1|3|7792730020559|1|BIZNIKKE NEVADO CHOCOLATE TABLETA X 120 GR.|1.00|unidad| |4870.00|4870.00|1|unidad||||
3|1|3|0000000024192|0|BOCADO DE FRUTAS X UNIDAD|1.00|unidad| |320.00|320.00|1|unidad||||
3|1|3|7790580722708|1|BOMBON TOFI LECHE X 15G|1.00|unidad| |870.00|870.00|1|unidad||||
3|1|3|7790040613607|1|Bon O Bon Alfajor Chocolate Blanco x40 gr|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|3|7790040613706|1|BON O BON ALFAJOR CHOCOLATE NEGRO/LECHE X 40G|1.00|unidad| |1130.00|1130.00|1|unidad||||
3|1|3|0000000021586|0|BON-O-BON BOMBON AGUILA X 15G|1.00|unidad| |490.00|490.00|1|unidad||||
3|1|3|0000000021542|0|BON-O-BON BOMBON CHOCOLATE BLANCO X 15G|1.00|unidad| |510.00|510.00|1|unidad||||
3|1|3|0000000021587|0|BON-O-BON BOMBON CHOCOLINA X 15G|1.00|unidad| |490.00|490.00|1|unidad||||
3|1|3|7792360072409|1|BONAFIDE BOCADITO DDL X 16G|1.00|unidad| |860.00|860.00|1|unidad||||
3|1|3|0000000021151|0|BROWNIE ARTESANAL|1.00|unidad| |3520.00|3520.00|1|unidad||||
3|1|3|0000000023273|0|BUDIN BANANA Y DDL|1.00|unidad| |3080.00|3080.00|1|unidad||||
3|1|3|0000000021701|0|BUDIN DE FRUTOS SECOS|1.00|unidad| |3080.00|3080.00|1|unidad||||
3|1|3|0000000021700|0|BUDIN DE LIMON Y ARANDANOS|1.00|unidad| |3080.00|3080.00|1|unidad||||
3|1|3|7790407022011|1|CABSHA BOCADITO X 10G|1.00|unidad| |470.00|470.00|1|unidad||||
3|1|3|0000000019581|0|CACHAFAZ ALFAJOR CHOCOLATE CAJA X 6 UNIDADES|360.00|gr| |1095.00|3041.67|1|kg||||
3|1|3|0000000018674|0|CACHAFAZ ALFAJOR LIGHT DE ARROZ/DDL X 28G|1.00|unidad| |430.00|430.00|1|unidad||||
3|1|3|7798128000271|1|CACHAFAZ ALFAJOR MOUSSE X 50G|1.00|unidad| |2290.00|2290.00|1|unidad||||
3|1|3|0000000021069|0|CACHAFAZ BARRA ARROZ BLANCO X 14G|14.00|gr| |96.00|6857.14|1|kg||||
3|1|3|0000000021072|0|CACHAFAZ BARRA ARROZ NEGRO X 14G|14.00|gr| |200.00|14285.71|1|kg||||
3|1|3|7798128001896|1|CACHAFAZ CONITO NEGRO CAJA X 6 UNIDADES|228.00|gr| |1460.00|6403.51|1|kg||||
3|1|3|7791249020098|1|CADBURY CHOCOLATE C/LECHE TRES SUEÑOS X 24G|24.00|gr| |180.00|7500.00|1|kg||||
3|1|3|7622201818739|1|CADBURY CHOCOLATE C/LECHE TRES SUEÑOS X 82G|1.00|unidad| |4070.00|4070.00|1|unidad||||
3|1|3|7622210733887|1|CADBURY CHOCOLATE INTENSE X 24G|24.00|gr| |150.00|6250.00|1|kg||||
3|1|3|7622201818654|1|CADBURY CHOCOLATE RELLENO YOGHURT FRUTILLA X 29G|1.00|unidad| |1790.00|1790.00|1|unidad||||
3|1|3|7622201387778|1|Caram. Halls Cherry Nvo 28 Grs|1.00|unidad| |1150.00|1150.00|1|unidad||||
3|1|3|0000000021102|0|CARDA PAN PARA TOSTADAS X 2 UN|1.00|unidad| |95.00|95.00|1|unidad||||
3|1|3|7790895649301|1|CEPITA 20% NARANJA 200ML|1.00|unidad| |1160.00|1160.00|1|unidad||||
3|1|3|7790895009853|1|CEPITA JUGO MANZANA BOTELLA X 1L|1.00|unidad| |3050.00|3050.00|1|unidad||||
3|1|3|7790895000720|1|CEPITA JUGO MANZANA TETRA X 200CC.|1.00|unidad| |1160.00|1160.00|1|unidad||||
3|1|3|7790895647017|1|CEPITA JUGO MANZANA ZINC TETRA X 1 LT.|1.00|unidad| |2210.00|2210.00|1|unidad||||
3|1|3|7790895000737|1|CEPITA JUGO MULTIFRUTA TETRA X 200CC|1.00|unidad| |1160.00|1160.00|1|unidad||||
3|1|3|7790895647123|1|CEPITA JUGO MULTIFRUTA ZINC TETRA X 1 LT.|1.00|unidad| |2210.00|2210.00|1|unidad||||
3|1|3|7790895642036|1|CEPITA JUGO NARANJA  0% PET X 1L|1.00|unidad| |710.00|710.00|1|unidad||||
3|1|3|7790895009815|1|CEPITA JUGO NARANJA BOTELLA X1L|1.00|unidad| |3050.00|3050.00|1|unidad||||
3|1|3|7790895648267|1|CEPITA NARANJA 20% 1L|1.00|unidad| |2210.00|2210.00|1|unidad||||
3|1|3|0000000004429|0|CEREAL FORT! BARRA DE CEREAL MANZ Y ALM  X 22G|1.00|unidad| |170.00|170.00|1|unidad||||
3|1|3|0000000004427|0|CEREAL FORT! BARRA DE CEREALES X 23 GR.|1.00|unidad| |170.00|170.00|1|unidad||||
3|1|3|0000000022630|0|CEREAL MIX BARRA DE CEREAL C/FRUTILLA&YOGHURT X26G|1.00|unidad| |930.00|930.00|1|unidad||||
3|1|3|0000000001342|0|CEREAL MIX BARRA DE CEREAL CHOCOLATE X 23G|1.00|unidad| |930.00|930.00|1|unidad||||
3|1|3|0000000023832|0|CEREAL MIX BARRA DE CEREAL GRANOLA X25g|25.00|gr| |60.00|2400.00|1|kg||||
3|1|3|0000000021134|0|CEREAL MIX BARRA DE CEREAL PAS/CHOC X 26G|1.00|unidad| |290.00|290.00|1|unidad||||
3|1|3|0000000001341|0|CEREAL MIX BARRA DE CEREAL X 23G|1.00|unidad| |930.00|930.00|1|unidad||||
3|1|3|0000000022631|0|CEREAL MIX BARRA DE CEREAL YOGH/FRUTIL.L.X26g|1.00|unidad| |930.00|930.00|1|unidad||||
3|1|3|7790040126282|1|CEREAL MIX BARRA DE CEREAL YOGHURT Y VAINILLAX26g|1.00|unidad| |290.00|290.00|1|unidad||||
3|1|3|0000000018662|0|CEREAL MIX GALL. SAB. AVENA Y PASAS X 180G|1.00|unidad| |360.00|360.00|1|unidad||||
3|1|3|7622300872816|1|CEREALITAS GALLETITAS AVENA CHOC X 231GR|231.00|gr| |330.00|1428.57|1|kg||||
3|1|3|7622300872786|1|CEREALITAS GALLETITAS GRANOLA X 231GR|231.00|gr| |330.00|1428.57|1|kg||||
3|1|3|7622300840525|1|CEREALITAS GALLETITAS SALVADO X 202GR|1.00|unidad| |210.00|210.00|1|unidad||||
3|1|3|0000000023269|0|CHEESE CAKE X UN|1.00|unidad| |350.00|350.00|1|unidad||||
3|1|3|7790070418296|1|Chocoarroz Blanco est. 22g|1.00|unidad| |1050.00|1050.00|1|unidad||||
3|1|3|7790070432070|1|Chocoarroz DL 22 gr|1.00|unidad| |1050.00|1050.00|1|unidad||||
3|1|3|7790580103521|1|CHOCOLATE LECHE CON CONFITES COFLER X 55 G|1.00|unidad| |3110.00|3110.00|1|unidad||||
3|1|3|7798304840851|1|CHOMP Hel DDL c/ DDL & Alm FROZEN 180g|1.00|unidad| |5930.00|5930.00|1|unidad||||
3|1|3|7798130953640|1|CHUPETIN COCO POP X 17 G|1.00|unidad| |2390.00|2390.00|1|unidad||||
3|1|3|7798130954777|1|CHUPETIN EMOTI POP 11GR|1.00|unidad| |2390.00|2390.00|1|unidad||||
3|1|3|7798130959611|1|CHUPETIN FUN POP WHATS UP X 15 G|15.00|gr| |260.00|17333.33|1|kg||||
3|1|3|0000000023578|0|CIABATA MILANESA + PAPAS + BEBIDA|1.00|unidad| |350.00|350.00|1|unidad||||
3|1|3|7798024766271|1|CIABATTA DE MILANESA C/ QUESO X UN|1.00|unidad| |6900.00|6900.00|1|unidad||||
3|1|3|7798024760668|1|CIABATTA JAMON Y QUESO X UN|1.00|unidad| |5880.00|5880.00|1|unidad||||
3|1|3|0000000023604|0|CIRCULAR MEMBRILLO X UN|1.00|unidad| |1040.00|1040.00|1|unidad||||
3|1|3|7798085680516|1|CITRIC JUGO NARANJA MANGO TETRA X 500CC|1.00|unidad| |1980.00|1980.00|1|unidad||||
3|1|3|7798085681834|1|CITRIC JUGO NARANJA TETRA X 1L|1.00|unidad| |3020.00|3020.00|1|unidad||||
3|1|3|7798085681445|1|CITRIC JUGO NARANJA TETRA X 250CC|1.00|unidad| |1160.00|1160.00|1|unidad||||
3|1|3|7798085681452|1|CITRIC JUGO NARANJA TETRA X 500CC|1.00|unidad| |1980.00|1980.00|1|unidad||||
3|1|3|7798085680295|1|CITRIC JUGO NARANJA/ DURAZNO TETRA X 500CC|1.00|unidad| |1980.00|1980.00|1|unidad||||
3|1|3|7622300803698|1|CLIGHT CARAMELOS NARANJA|1.00|unidad| |95.00|95.00|1|unidad||||
3|1|3|0000000021800|0|CLUB SOCIAL ORIGINAL X 24GR|1.00|unidad| |125.00|125.00|1|unidad||||
3|1|3|7790895640841|1|COCA COLA SIN AZUCARES LATA X 310 CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|3|7790895002748|1|COCA-COLA LATA X 310CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|3|7790895640834|1|COCA-COLA LIGHT LATA X 310CC|310.00|cm3| |58.00|187.10|1|l||||
3|1|3|7790895000997|1|COCA-COLA X 2.25L|1.00|unidad| |5460.00|5460.00|1|unidad||||
3|1|3|7790040659605|1|COFLER BLOCK ALFAJOR CHOCOLATE X 60 G|1.00|unidad| |1650.00|1650.00|1|unidad||||
3|1|3|0000000018365|0|COFLER BLOCK CHOCOLATE C/LECHE Y MANI TAB.X 110GR|1.00|unidad| |4020.00|4020.00|1|unidad||||
3|1|3|0000000015301|0|COFLER BLOCK CHOCOLATE C/LECHE Y MANI TAB.X 38GR|1.00|unidad| |1550.00|1550.00|1|unidad||||
3|1|3|7790580105013|1|COFLER BLOCK CHOCOLATE X 170G|1.00|unidad| |6990.00|6990.00|1|unidad||||
3|1|3|7790580115579|1|COFLER BLOCK CHOCOLATE X 1KG|1.00|unidad| |24950.00|24950.00|1|unidad||||
3|1|3|0000000020889|0|COFLER BOMBON BLOCK X 16G|16.00|gr| |60.00|3750.00|1|kg||||
3|1|3|7790580103385|1|COFLER CHOCOLATE AIREADO BCO/LECHE X 27 GR.|1.00|unidad| |1760.00|1760.00|1|unidad||||
3|1|3|7790580103378|1|COFLER CHOCOLATE AIREADO BLANCO X 27 GR.|1.00|unidad| |1760.00|1760.00|1|unidad||||
3|1|3|7790580115869|1|COFLER CHOCOLATE AIREADO BON O BON X 67G|1.00|unidad| |3265.00|3265.00|1|unidad||||
3|1|3|7790580103361|1|COFLER CHOCOLATE AIREADO LECHE X 27 GR.|1.00|unidad| |1760.00|1760.00|1|unidad||||
3|1|3|7790580043407|1|COFLER CHOCOLATE AIREADO LECHE X 55G|1.00|unidad| |3265.00|3265.00|1|unidad||||
3|1|3|7790580003531|1|COFLER CHOCOLATE BCO&COOK X 55G|1.00|unidad| |3110.00|3110.00|1|unidad||||
3|1|3|7790580043506|1|COFLER CHOCOLATE LECHE CON ALMENDRAS X 55G|1.00|unidad| |3110.00|3110.00|1|unidad||||
3|1|3|7790580103484|1|COFLER CHOCOLATE LECHE X 55G|1.00|unidad| |420.00|420.00|1|unidad||||
3|1|3|7790580103552|1|COFLER ROCKETS X 100G|1.00|unidad| |4670.00|4670.00|1|unidad||||
3|1|3|7790580103750|1|COFLER TABLETA CHOCOLATE BLANCO DDL X 42 G|42.00|gr| |110.00|2619.05|1|kg||||
3|1|3|7790580123499|1|COFLER TABLETA CHOCOLATE BLOCK X 40 G|1.00|unidad| |205.00|205.00|1|unidad||||
3|1|3|7798303040092|1|CONCIENCIA ARROZ LARGO FINO X 500 GR|1.00|unidad| |40.00|40.00|1|unidad||||
3|1|3|7798303040115|1|CONCIENCIA ARROZ PARBOIL X 500 GR|1.00|unidad| |47.00|47.00|1|unidad||||
3|1|3|7798138554634|1|CONCIENCIA FIDEOS MOSTACHOL X 500 GR|1.00|unidad| |44.00|44.00|1|unidad||||
3|1|3|7798138554627|1|CONCIENCIA FIDEOS TIRABUZON X 500 GR|1.00|unidad| |44.00|44.00|1|unidad||||
3|1|3|7790040139411|1|COQUITAS GALLETITAS DULCES SABOR A COCO X 157G|1.00|unidad| |910.00|910.00|1|unidad||||
3|1|3|0000000024109|0|CRIOLLITO X UN|1.00|unidad| |1040.00|1040.00|1|unidad||||
3|1|3|7798199770059|1|CRISPPINO GALLETITAS ARROZ SAB.QUESO/CEBOLLA X 50G|50.00|gr| |155.00|3100.00|1|kg||||
3|1|3|7798199770042|1|CRISPPINO GALLETITAS ARROZ SABOR QUESO X 50G|50.00|gr| |155.00|3100.00|1|kg||||
3|1|3|7798199770035|1|CRISPPINO GALLETITIAS ARROZ SABOR JAMON X 50G|50.00|gr| |155.00|3100.00|1|kg||||
3|1|3|0000000023957|0|CROISSANT J Y Q|1.00|unidad| |3740.00|3740.00|1|unidad||||
3|1|3|7790524000442|1|CROPPERS MANI FRITO SALADO SIN PIEL X 45G|45.00|gr| |90.00|2000.00|1|kg||||
3|1|3|0000000021703|0|CROPPERS MIX SALUDABLE X 35G|35.00|gr| |65.00|1857.14|1|kg||||
3|1|3|0000000000076|1|CROQUE MONSIEUR|1.00|unidad| |5390.00|5390.00|1|unidad||||
3|1|3|7798024760798|1|CROQUE MONSIEUR J Y Q BLANCO X UN|1.00|unidad| |6690.00|6690.00|1|unidad||||
3|1|3|7798024760804|1|CROQUE MONSIEUR J Y Q NEGRO X UN|1.00|unidad| |6690.00|6690.00|1|unidad||||
3|1|3|0000000020568|0|CUADRADO DE PASTA FROLA|1.00|unidad| |2640.00|2640.00|1|unidad||||
3|1|3|7792222002865|1|D.R.F. PASTILLAS COMPRIMIDAS MENTA PAQUETE X 23G|1.00|unidad| |560.00|560.00|1|unidad||||
3|1|3|0000000017366|0|D.R.F. PASTILLAS COMPRIMIDAS NARANJA PAQUETE X 23G|23.00|gr| |35.00|1521.74|1|kg||||
3|1|3|7798160700146|1|DELICEL GALLETITAS CON CHIPS X 200 GR|200.00|gr| |242.00|1210.00|1|kg||||
3|1|3|7798160700139|1|DELICEL GALLETITAS CON CHOCOLATE X 200 GR|200.00|gr| |242.00|1210.00|1|kg||||
3|1|3|7798160700115|1|DELICEL GALLETITAS CON COCO X 200 GR|200.00|gr| |242.00|1210.00|1|kg||||
3|1|3|7798160700122|1|DELICEL GALLETITAS CON LIMON X 200 GR|200.00|gr| |242.00|1210.00|1|kg||||
3|1|3|0000000023544|0|DELIVERY MEDIALUNAS X 12 UNIDADES|1.00|unidad| |405.00|405.00|1|unidad||||
3|1|3|0000000023543|0|DELIVERY MEDIALUNAS X 6 UNIDADES|1.00|unidad| |205.00|205.00|1|unidad||||
3|1|3|0000000006953|0|DOLCA BANANITA CHICA X 14 GR|14.00|gr| |45.00|3214.29|1|kg||||
3|1|3|8445290701961|1|DOLCA BANANITA GRANDE X 30 GR|1.00|unidad| |1520.00|1520.00|1|unidad||||
3|1|3|7795735601167|1|DON SATUR MAGDALENAS DE VAINILLA X 220 GR|1.00|unidad| |450.00|450.00|1|unidad||||
3|1|3|7795735601174|1|DON SATUR MAGDALENAS DE VAINILLA Y DDL X 220 GR|1.00|unidad| |450.00|450.00|1|unidad||||
3|1|3|7795735000243|1|DON SATUR TALITAS QUESO X 110GR|1.00|unidad| |1720.00|1720.00|1|unidad||||
3|1|3|7795735600917|1|DON SATUR TALITAS SEMILLAS X 110GR|1.00|unidad| |1630.00|1630.00|1|unidad||||
3|1|3|7795735000106|1|DON SATUR TALITAS X 140GR|1.00|unidad| |1105.00|1105.00|1|unidad||||
3|1|3|0000000021950|0|DONUT CHOCOLATE RELLENA DDL X UN|1.00|unidad| |145.00|145.00|1|unidad||||
3|1|3|0000000021949|0|DONUT CHOCOLATE X UN|1.00|unidad| |140.00|140.00|1|unidad||||
3|1|3|0000000021948|0|DONUT GLASEADA X UN|1.00|unidad| |140.00|140.00|1|unidad||||
3|1|3|0000000021951|0|DONUT ROSA RELLENA DDL X UN|1.00|unidad| |145.00|145.00|1|unidad||||
3|1|3|7790206007509|1|DOS CORAZONES BOCADITO CHOC.C/LECHE RELL. X 26GR|1.00|unidad| |2190.00|2190.00|1|unidad||||
3|1|3|0000000023611|0|DOS HERMANOS GALLETITA SLIM SALADA X 100 GR|1.00|unidad| |140.00|140.00|1|unidad||||
3|1|3|7792799000035|1|ECO DE LOS ANDES AGUA CON GAS PET X 500CC.|1.00|unidad| |1400.00|1400.00|1|unidad||||
3|1|3|7798128000486|1|EL CACHAFAZ ALFAJOR BLANCO FLOWPACK X 60 GR|1.00|unidad| |2190.00|2190.00|1|unidad||||
3|1|3|7798128000462|1|EL CACHAFAZ ALFAJOR CHOCOLATE FLOWPACK X 60 GR|1.00|unidad| |2190.00|2190.00|1|unidad||||
3|1|3|7798128001940|1|EL CACHAFAZ ALFAJOR DE MAICENA X 76G|1.00|unidad| |2190.00|2190.00|1|unidad||||
3|1|3|7798128001797|1|EL CACHAFAZ CONITO DULCE DE LECHE X 38G|1.00|unidad| |2050.00|2050.00|1|unidad||||
3|1|3|7798128002138|1|EL CACHAFAZ GALLETITA AVELLANAS Y MIEL X 170G|1.00|unidad| |2790.00|2790.00|1|unidad||||
3|1|3|7798128002145|1|EL CACHAFAZ GALLETITA CACAO Y MIEL X 170G|1.00|unidad| |2790.00|2790.00|1|unidad||||
3|1|3|7798024760569|1|ENSALADA CESAR  PREMIUM X UN|1.00|unidad| |7590.00|7590.00|1|unidad||||
3|1|3|7798024760392|1|ENSALADA CHEF PREMIUM X UN|1.00|unidad| |7590.00|7590.00|1|unidad||||
3|1|3|7798024766417|1|ENSALADA MIX VEG.C/PECHUGUITAS AL SESAMO X UN|1.00|unidad| |7590.00|7590.00|1|unidad||||
3|1|3|7613035242524|1|EPA DDL MAX 88GR|1.00|unidad| |3640.00|3640.00|1|unidad||||
3|1|3|7613035242500|1|EPA ROCKER X 88G|1.00|unidad| |3640.00|3640.00|1|unidad||||
3|1|3|7622300847210|1|EXPRESS GALLETITAS X 108GR|108.00|gr| |95.00|879.63|1|kg||||
3|1|3|7622300847340|1|EXPRESS LIGHT GALLETITAS X 108GR|1.00|unidad| |115.00|115.00|1|unidad||||
3|1|3|7898024397861|1|FERRERO ROCHER BOMBON CHOC.RELL. 4 UNID|1.00|unidad| |3100.00|3100.00|1|unidad||||
3|1|3|7898024390121|1|FERRERO ROCHER BOMBON CHOC.RELL.PAQ.3 UNID X 37.5G|1.00|unidad| |4120.00|4120.00|1|unidad||||
3|1|3|7798174260599|1|FIDEOS LEGUME ARVEJA|1.00|unidad| |315.00|315.00|1|unidad||||
3|1|3|7798174260575|1|FIDEOS LEGUME GARBANZO|1.00|unidad| |315.00|315.00|1|unidad||||
3|1|3|7798174260582|1|FIDEOS LEGUME LENTEJA|1.00|unidad| |390.00|390.00|1|unidad||||
3|1|3|7798024760255|1|FIGAZZITAS DE SALAME Y QUESO X 2 UN|1.00|unidad| |5360.00|5360.00|1|unidad||||
3|1|3|0000000018934|0|FLYNN PAFF CONFITADOS CONFITES DE CARAM/SURT.X 50G|50.00|gr| |90.00|1800.00|1|kg||||
3|1|3|7790040534803|1|FORMIS VAINILLA CHOCOLATE X 108G|1.00|unidad| |260.00|260.00|1|unidad||||
3|1|3|7798147780062|1|Franui sabor Black 150gr|1.00|unidad| |5700.00|5700.00|1|unidad||||
3|1|3|7798147780055|1|Franui sabor Leche 150gr|1.00|unidad| |5700.00|5700.00|1|unidad||||
3|1|3|7790040127944|1|GALLETITAS COFLER X 120 GR|1.00|unidad| |1715.00|1715.00|1|unidad||||
3|1|3|7790040110748|1|GALLETITAS ROCKET X 118 GR|1.00|unidad| |1450.00|1450.00|1|unidad||||
3|1|3|7790070417206|1|Galletitas Snacks Queso 50g|1.00|unidad| |1440.00|1440.00|1|unidad||||
3|1|3|0000000021629|0|GALLO BARRA CHOCONUSS X 20G|20.00|gr| |100.00|5000.00|1|kg||||
3|1|3|0000000021238|0|GALLO CHOCOCRUNCH ALFAJOR DDL X 20G|20.00|gr| |130.00|6500.00|1|kg||||
3|1|3|7790070417145|1|Gallo Snacks Pizza 50g|1.00|unidad| |1440.00|1440.00|1|unidad||||
3|1|3|7790070431936|1|Gallo YoguBar 20gr|1.00|unidad| |990.00|990.00|1|unidad||||
3|1|3|0000000017736|0|GAROTO BATON CHOCOLATE BLANCO X 16G|1.00|unidad| |95.00|95.00|1|unidad||||
3|1|3|0000000020331|0|GAROTO BATON CHOCOLATE CON LECHE X 16G|1.00|unidad| |120.00|120.00|1|unidad||||
3|1|3|0000000020906|0|GAROTO BATON EXTRA MILK X 16G|16.00|gr| |35.00|2187.50|1|kg||||
3|1|3|0067061111111|1|GATORADE COOL BLUE PET X 500CC|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|3|7792170052295|1|GATORADE FRUTOS TROPICALES PET X 750CC|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|3|0066011111111|1|GATORADE MANZANA PET X 500CC|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|3|0042831111111|1|GATORADE MANZANA PET X 750CC|1.00|unidad| |2300.00|2300.00|1|unidad||||
3|1|3|0006602111111|1|GATORADE NARANJA PET X 500CC|1.00|unidad| |1900.00|1900.00|1|unidad||||
3|1|3|7790380017110|1|GEORGALOS NUCREM BOCADITO ORIGINAL S/AZUCAR X 35G|35.00|gr| |100.00|2857.14|1|kg||||
3|1|3|7796435006269|1|GERGAL JUGO GREEN POWER X 500 CC|500.00|cm3| |265.00|530.00|1|l||||
3|1|3|7796435005965|1|GERGAL JUGO HAPPY CARROT  X 500 CC|500.00|cm3| |265.00|530.00|1|l||||
3|1|3|7796435005996|1|GERGAL JUGO NATURAL ARANDANO S/AZUC X 500 CC|500.00|cm3| |310.00|620.00|1|l||||
3|1|3|7796435006023|1|GERGAL JUGO NATURAL MARACUYÁ S/AZUC X 500 CC|1.00|unidad| |170.00|170.00|1|unidad||||
3|1|3|7798024766585|1|GRANDWICH CIABATTA VEGETALES y PROVOLETA X UN|1.00|unidad| |670.00|670.00|1|unidad||||
3|1|3|7798024766103|1|GRANDWICH PANINI GRIGLIATTI JAM/QUE/TOM/HUE X 210G|1.00|unidad| |6380.00|6380.00|1|unidad||||
3|1|3|7798024761054|1|GRANDWICH RISOTTO DE BROCOLI X UN|1.00|unidad| |910.00|910.00|1|unidad||||
3|1|3|5550000008445|1|GRANOLA ENERGETICA X 250 GR|250.00|gr| |225.00|900.00|1|kg||||
3|1|3|5550000008469|1|GRANOLA MANZANA LIGHT X 259 GR|259.00|gr| |165.00|637.07|1|kg||||
3|1|3|7790513005489|1|GRANOLA MANZANA X 400 GR|400.00|gr| |460.00|1150.00|1|kg||||
3|1|3|7790513005519|1|GRANOLA POTENCIA X 400 GR|400.00|gr| |490.00|1225.00|1|kg||||
